timestamp,open,high,low,close,volume,Mkt-RF,SMB,HML,RMW,CMA,,,,,,,,,274,202209,-9.36,-0.96,0.05,-1.4,-0.82,0.19
8/30/2019,110.32,115.38,104.84,114.26,157363365,-2.58,-3.23,-4.76,0.55,-0.69,,,,,,,,,205,201612,1.81,0.39,3.56,1.23,-0.22,0.03
7/31/2019,111.3,115.49,109.63,110.38,91294745,1.19,-1.78,0.47,-0.07,0.37,,,,,,,,,204,201611,4.86,7.04,8.19,-0.21,3.69,0.01
6/28/2019,101.63,112.22,101.4,110.49,121526002,6.93,0.36,-0.72,0.91,-0.43,,,,,,,,,203,201610,-2.02,-4.04,4.12,0.96,0.28,0.02
5/31/2019,102.77,103.96,98.85,101.44,155765843,-6.94,-1.58,-2.34,-0.47,1.75,,,,,,,,,202,201609,0.25,1.86,-1.23,-2.23,0.03,0.02
4/30/2019,97.97,104.15,96.79,102.84,110608470,3.97,-1.17,2.14,1.61,-2.2,,,,,,,,,201,201608,0.49,1.7,3.13,-1.88,-0.34,0.02
3/29/2019,99.47,100.49,95,97.53,141148758,1.1,-3.5,-4.1,0.89,-0.96,,,,,,,,,200,201607,3.95,2.49,-1.27,1.25,-1.19,0.02
2/28/2019,95.92,104.18,93.11,98.99,166799543,3.4,1.74,-2.68,0.12,-1.6,,,,,,,,,199,201606,-0.05,0.44,-1.48,1.39,1.91,0.02
1/31/2019,91.64,99.35,91.64,95.83,160743604,8.4,3.02,-0.45,-0.79,-1.51,,,,,,,,,198,201605,1.78,-0.62,-1.66,-1.07,-2.49,0.01
12/31/2018,98.02,99.59,85.78,93.15,186312324,-9.57,-2.88,-1.86,-0.02,0.22,,,,,,,,,197,201604,0.91,1.22,3.28,-2.92,1.86,0.01
11/30/2018,99.96,106.21,93.31,97.65,191936504,1.69,-0.77,0.27,-0.55,0.37,,,,,,,,,196,201603,6.96,1.08,1.19,0.76,-0.04,0.02
10/31/2018,94.29,102.6,92.89,100.28,216422336,-7.68,-4.45,3.44,0.93,3.59,,,,,,,,,195,201602,-0.07,0.85,-0.57,3.28,1.99,0.02
9/28/2018,95.8,97.66,93.69,93.91,127212992,0.06,-2.49,-1.69,0.64,1.3,,,,,,,,,194,201601,-5.77,-3.48,2.09,2.8,3.07,0.01
8/31/2018,88.86,100.21,87.62,95.86,205661127,3.44,0.63,-3.99,-0.29,-2.65,,,,,,,,,193,201512,-2.17,-2.97,-2.61,0.45,0.03,0.01
7/31/2018,85.65,89.66,83.4,89.23,117607833,3.19,-1.93,0.47,1.56,0.35,,,,,,,,,192,201511,0.56,3.29,-0.42,-2.71,-1.03,0
6/29/2018,83.04,87.49,82.37,85.65,185816537,0.48,0.81,-2.33,0.79,0.24,,,,,,,,,191,201510,7.75,-2.05,-0.46,0.86,0.55,0
5/31/2018,87.67,88.1,81.78,82.54,248483627,2.65,4.74,-3.18,-2.04,-1.47,,,,,,,,,190,201509,-3.07,-2.8,0.56,1.8,-0.6,0
4/30/2018,88,89.66,84.84,88.46,164177842,0.28,0.93,0.54,-2.43,1.27,,,,,,,,,189,201508,-6.04,0.24,2.77,0.69,1.24,0
3/29/2018,90.17,90.5,85.28,88.97,250996773,-2.35,3.58,-0.23,-0.46,0,,,,,,,,,188,201507,1.54,-4.58,-4.13,0.31,-2.46,0
2/28/2018,105.96,106.56,90,90.01,300297591,-3.65,0.31,-1.07,0.54,-2.39,,,,,,,,,187,201506,-1.53,2.89,-0.79,0.45,-1.57,0
1/31/2018,99.3,109.98,98.52,106.6,161238958,5.57,-3.21,-1.33,-0.72,-1,,,,,,,,,186,201505,1.36,0.82,-1.14,-1.78,-0.72,0
12/29/2017,97.61,99.91,96.138,98.75,161482522,1.06,-1.07,0.05,0.74,1.66,,,,,,,,,185,201504,0.59,-3.06,1.82,0.02,-0.65,0
11/30/2017,87.07,100.13,87,97.23,219160315,3.12,-0.36,-0.08,3.19,-0.07,,,,,,,,,184,201503,-1.12,3.07,-0.37,0.09,-0.51,0
10/31/2017,77.9,89.11,77.5,87.31,194446820,2.25,-1.93,0.21,0.92,-3.24,,,,,,,,,183,201502,6.13,0.31,-1.86,-1.1,-1.79,0
9/29/2017,78.31,81.12,77.73,78.14,159207322,2.51,4.77,3.12,-1.46,1.68,,,,,,,,,182,201501,-3.11,-0.91,-3.58,1.6,-1.66,0
8/31/2017,80.25,81.99,77.5,78.07,201324819,0.16,-1.82,-2.09,0.15,-2.37,,,,,,,,,181,201412,-0.06,2.86,2.27,-1.22,0.96,0
7/31/2017,75.84,80.34,73.13,79.99,141394475,1.87,-1.66,-0.24,-0.69,-0.12,,,,,,,,,180,201411,2.55,-2.28,-3.09,1.5,0.26,0
6/30/2017,78.64,80.475,73.29,75.68,245842580,0.78,2.57,1.48,-2.25,0.01,,,,,,,,,179,201410,2.52,3.72,-1.81,-0.55,-0.09,0
5/31/2017,75.09,79.44,74.96,78.6,179004446,1.06,-3.03,-3.78,0.95,-1.81,,,,,,,,,178,201409,-1.97,-3.73,-1.34,1.31,-0.49,0
4/28/2017,72.08,75.7663,71.38,75.18,127293205,1.09,0.47,-2.1,1.91,-1.6,,,,,,,,,177,201408,4.24,0.31,-0.45,-0.63,-0.69,0
3/31/2017,70.97,72.56,69.33,72.08,191105194,0.17,0.74,-3.32,0.62,-0.94,,,,,,,,,176,201407,-2.04,-4.29,0.03,0.88,0.51,0
